positive_images/image00107.jpg 1 226 355 1 1
positive_images/image00108.jpg 1 96 249 1 1
positive_images/image00109.jpg 1 92 141 1 1
positive_images/image00112.jpg 1 196 372 1 1
positive_images/image00119.jpg 1 160 234 1 1
positive_images/image00120.jpg 1 209 372 1 1
positive_images/image00121.jpg 1 110 201 1 1
positive_images/image00122.jpg 1 143 288 1 1
positive_images/image00123.jpg 1 136 294 1 1
positive_images/image00124.jpg 1 144 332 1 1
positive_images/image00125.jpg 1 132 329 1 1
positive_images/image00126.jpg 1 184 316 1 1
positive_images/image00127.jpg 1 72 152 1 1
positive_images/image00128.jpg 1 68 107 1 1
positive_images/image00137.jpg 1 186 321 1 1
positive_images/image00138.jpg 1 235 278 1 1
positive_images/image00139.jpg 1 216 281 1 1
positive_images/image00140.jpg 1 231 269 1 1
positive_images/image00141.jpg 1 222 250 1 1
positive_images/image00142.jpg 1 210 257 1 1
positive_images/image00143.jpg 1 228 278 1 1
positive_images/image00144.jpg 1 229 261 1 1
positive_images/image00145.jpg 1 224 267 1 1
positive_images/image00146.jpg 1 212 269 1 1
positive_images/image00147.jpg 1 216 284 1 1
positive_images/image00148.jpg 1 185 291 1 1
positive_images/image00149.jpg 1 195 292 1 1
positive_images/image00150.jpg 1 192 295 1 1
positive_images/image00151.jpg 1 158 347 1 1
positive_images/image00152.jpg 1 157 357 1 1
positive_images/image00153.jpg 1 133 291 1 1
positive_images/image00164.jpg 1 111 229 1 1
positive_images/image00165.jpg 1 108 218 1 1
positive_images/image00166.jpg 1 106 207 1 1
positive_images/image00167.jpg 1 103 224 1 1
positive_images/image00168.jpg 1 135 230 1 1
positive_images/image00169.jpg 1 116 223 1 1
positive_images/image00170.jpg 1 104 225 1 1
positive_images/image00171.jpg 1 113 214 1 1
positive_images/image00172.jpg 1 159 302 1 1
positive_images/image00173.jpg 1 135 308 1 1
positive_images/image00174.jpg 1 134 333 1 1
positive_images/image00175.jpg 1 160 269 1 1
positive_images/image00176.jpg 1 152 259 1 1
positive_images/image00177.jpg 1 159 242 1 1
positive_images/image00178.jpg 1 209 282 1 1
positive_images/image00179.jpg 1 206 266 1 1
positive_images/image00180.jpg 1 188 196 1 1
positive_images/image00181.jpg 1 157 223 1 1
positive_images/image00182.jpg 1 129 296 1 1
positive_images/image00183.jpg 1 143 320 1 1
positive_images/image00184.jpg 1 78 232 1 1
positive_images/image00185.jpg 1 73 224 1 1
positive_images/image00186.jpg 1 80 235 1 1
positive_images/image00187.jpg 1 134 272 1 1
positive_images/image00188.jpg 1 70 229 1 1
positive_images/image00189.jpg 1 122 277 1 1
positive_images/image00190.jpg 1 101 241 1 1
positive_images/image00191.jpg 1 104 231 1 1
positive_images/image00192.jpg 1 86 238 1 1
positive_images/image00193.jpg 1 76 227 1 1
positive_images/image00194.jpg 1 100 188 1 1
positive_images/image00195.jpg 1 77 196 1 1
positive_images/image00196.jpg 1 65 262 1 1
positive_images/image00197.jpg 1 96 245 1 1
positive_images/image00198.jpg 1 109 223 1 1
positive_images/image00199.jpg 1 125 295 1 1
positive_images/image00200.jpg 1 118 275 1 1
positive_images/image00201.jpg 1 104 207 1 1
positive_images/image00202.jpg 1 63 130 1 1
positive_images/image00203.jpg 1 123 266 1 1
positive_images/image00204.jpg 1 67 225 1 1
positive_images/image00205.jpg 1 100 232 1 1
positive_images/image00206.jpg 1 121 276 1 1
positive_images/image00207.jpg 1 96 277 1 1
positive_images/image00208.jpg 1 112 282 1 1
positive_images/image00209.jpg 1 183 415 1 1
positive_images/image00210.jpg 1 125 249 1 1
positive_images/image00211.jpg 1 105 242 1 1
positive_images/image00212.jpg 1 109 226 1 1
positive_images/image00213.jpg 1 80 134 1 1
positive_images/image00214.jpg 1 98 176 1 1
positive_images/image00215.jpg 1 124 281 1 1
positive_images/image00216.jpg 1 85 189 1 1
positive_images/image00217.jpg 1 80 150 1 1
positive_images/image00218.jpg 1 76 177 1 1
positive_images/image00219.jpg 1 78 172 1 1
positive_images/image00220.jpg 1 107 319 1 1
positive_images/image00221.jpg 1 97 252 1 1
positive_images/image00222.jpg 1 107 239 1 1
positive_images/image00223.jpg 1 104 291 1 1
positive_images/image00224.jpg 1 136 277 1 1
positive_images/image00225.jpg 1 126 334 1 1
positive_images/image00226.jpg 1 113 249 1 1
positive_images/image00227.jpg 1 90 87 1 1
positive_images/image00228.jpg 1 108 316 1 1
positive_images/image00229.jpg 1 126 327 1 1
positive_images/image00230.jpg 1 189 344 1 1
positive_images/image00231.jpg 1 117 298 1 1
positive_images/image00232.jpg 1 84 226 1 1
positive_images/image00233.jpg 1 74 197 1 1
positive_images/image00234.jpg 1 140 253 1 1
positive_images/image00235.jpg 1 102 122 1 1
positive_images/image00236.jpg 1 131 349 1 1
positive_images/image00237.jpg 1 182 383 1 1
positive_images/image00238.jpg 1 200 329 1 1
positive_images/image00239.jpg 1 244 387 1 1
positive_images/image00240.jpg 1 102 313 1 1
positive_images/image00241.jpg 1 109 132 1 1
positive_images/image00242.jpg 1 137 342 1 1
positive_images/image00243.jpg 1 141 340 1 1
positive_images/image00244.jpg 1 311 373 1 1
positive_images/image00245.jpg 1 99 345 1 1
positive_images/image00246.jpg 1 158 284 1 1
positive_images/image00247.jpg 1 119 103 1 1
positive_images/image00248.jpg 1 158 275 1 1
positive_images/image00249.jpg 1 118 187 1 1
positive_images/image00250.jpg 1 155 123 1 1
positive_images/image00251.jpg 1 72 122 1 1
positive_images/image00252.jpg 1 65 119 1 1
positive_images/image00253.jpg 1 148 346 1 1
positive_images/image00254.jpg 1 142 365 1 1
positive_images/image00255.jpg 1 146 312 1 1
positive_images/image00256.jpg 1 138 314 1 1
positive_images/image00257.jpg 1 162 342 1 1
positive_images/image00258.jpg 1 149 344 1 1
positive_images/image00259.jpg 1 138 279 1 1
positive_images/image00260.jpg 1 85 118 1 1
positive_images/image00261.jpg 1 199 361 1 1
positive_images/image00262.jpg 1 229 348 1 1
positive_images/image00263.jpg 1 130 347 1 1
positive_images/image00264.jpg 1 253 276 1 1
positive_images/image00265.jpg 1 130 389 1 1
positive_images/image00266.jpg 1 101 361 1 1
positive_images/image00267.jpg 1 282 254 1 1
positive_images/image00268.jpg 1 107 375 1 1
positive_images/image00269.jpg 1 265 285 1 1
positive_images/image00270.jpg 1 93 290 1 1
positive_images/image00271.jpg 1 154 295 1 1
positive_images/image00272.jpg 1 256 251 1 1
positive_images/image00273.jpg 1 125 294 1 1
positive_images/image00274.jpg 1 115 175 1 1
positive_images/image00275.jpg 1 115 309 1 1
positive_images/image00276.jpg 1 270 276 1 1
positive_images/image00277.jpg 1 61 112 1 1
positive_images/image00278.jpg 1 235 260 1 1
positive_images/image00279.jpg 1 85 290 1 1
positive_images/image00280.jpg 1 266 277 1 1
positive_images/image00281.jpg 1 66 76 1 1
positive_images/image00282.jpg 1 114 283 1 1
positive_images/j.jpg 1 95 288 1 1
positive_images/k.jpg 1 129 335 1 1
positive_images/l.jpg 1 149 292 1 1
positive_images/ll.jpg 1 194 376 1 1
positive_images/llplppl.jpg 1 99 240 1 1
positive_images/lplplplplplplpl.jpg 1 69 209 1 1
positive_images/mewpognewiogn.jpg 1 128 237 1 1
positive_images/nfewng.jpg 1 89 235 1 1
positive_images/nkn.jpg 1 180 350 1 1
positive_images/nweigniewngwei.jpg 1 116 217 1 1
positive_images/oegmopewnghop.jpg 1 117 198 1 1
positive_images/ofemgow.jpg 1 90 194 1 1
positive_images/pl.jpg 1 89 235 1 1
positive_images/weg.jpg 1 122 330 1 1
positive_images/wegawe.jpg 1 115 260 1 1
positive_images/wegaweg.jpg 1 46 36 1 1
positive_images/wejgkewjk.jpg 1 90 212 1 1
positive_images/wemivwebi.jpg 1 141 304 1 1
positive_images/wenvibnie.jpg 1 94 121 1 1
positive_images/wevi.jpg 1 58 84 1 1
positive_images/wevoinmew.jpg 1 154 256 1 1
